Dronning Margrethe og kronprins Frederik hilste på den nye regering; Amalienborg lagde mandag formiddag hus til den nye SR-regering, som Helle Thorning-Schmidt præsenterede for dronning Margrethe og kronprins Frederik klokken 10. Knap et par timer senere var det tid til, at de afgående ministre skulle have foretræde for dronning Margrethe og kronprins Frederik, da der var afskedsaudiens klokken 11.45. Selve rokaden ser ifølge Metroxpress således ud: De nye ministre: - Magnus Heunicke (S), transportminister- Mogens Jensen (S), udviklings- og handelsminister- Kirsten Brosbøl (S), miljøminister- Sofie Carsten Nielsen (R), uddannelsesminister Ministre, der fortsætter i andre og/eller udvidede ministerier: - Morten Østergaard (R), skatteminister (tidligere uddannelsesminister)- Marianne Jelved (R), kultur- og kirkeminister (tidligere kulturminister)- Carsten Hansen (S), by- og landdistriksminister samt minister for nordisk samarbejde (tidligere by- og landdistriktsminister)- Martin Lidegaard (R), udenrigsminister (tidligere klima- og energiminister)- Nick Hækkerup (S), sundhedsminister (tidligere handelsminister)- Manu Sareen (R), social-, børne-, integrations- og ligestillingsminister (tidligere kirke- og ligestillingsminister)- Rasmus Helveg Petersen (R), klima- og energiminister (tidligere udviklingsminister) Gengangerne: - Helle Thorning-Schmidt (S), statsminister- Margrethe Vestager (R), økonomi- og indenrigsminister- Bjarne Corydon (S), finansminister- Karen Hækkerup (S), justitsminister- Nicolai Wammen (S), forsvarsminister- Mette Frederiksen (S), beskæftigelsesminister- Henrik Sass Larsen (S), erhvervs- og vækstminister- Christine Antorini (S), undervisningsminister- Dan Jørgensen (S), fødevareminister  ;Mandag, 3. februar 2014
Kirsten Lehfeldt: Jeg har delt en arv; I DR 1-serien ”Arvingerne” kæmper fire søskende med næb og klør for at få fingre i deres mors arv. Kirsten Lehfeldt spiller familiens advokat, og hun priser sig lykkelig for, at hun aldrig selv har oplevet sådanne stridigheder. - Jamen, jeg har jo oplevet at skulle dele en arv, da min far døde. Men jeg synes, han havde gjort det nemt for os søskende. Han havde skrevet det hele ned og bestemt, hvem der skulle have hvad. Jeg har hørt skrækkelige historier fra andre, fortæller Kirsten Lehfeldt til BT. Har kun en datter Den 61-årige skuespillers far, Rolf Lehfeldt, døde i 2002, men hun har ikke selv gjort sig så mange tanker om den dag, hun selv går bort. - Jeg skal ikke tænke så meget. Vi har kun Mille. Men når man har været tæt på voldsomme sygdomsforløb, så bliver man nødt til at tage stilling og tale om det. Det har jeg prøvet flere gange med mennesker, der har været tæt på mig, som har været syge, forklarer skuespilleren til BT. Kirsten Lehfeldt har datteren Mille Lehfeldt sammen med sin mand Stig Hoffmeyer. ;Mandag, 3. februar 2014
Rikke Hørlykke om sin mand: Vi er tossede med hinanden; 37-årige Rikke Hørlykke giftede sig i 2000 med håndboldspilleren Klavs Bruun Jørgensen, og når hun skal sætte ord på, hvad hun er mest stolt af i sit liv, så er hun ikke i tvivl.    - Der er flere pejlemærker i mit liv. Først og fremmest, at min mand Klavs og jeg gennem 18 år har formået at gøre os umage i vores forhold. Vi har skabt to skønne børn, samtidig med at vi stadig er lige tossede med hinanden, fortæller Rikke Hørlykke til Alt for damerne. Den tidligere håndboldspiller og hendes mand, som var Ulrik Wilbeks assistenttræner under EM i herrehåndbold, er forældre til Aksel Nikolas, 7, og Karla Marie, 4. Rikke Hørlykke er lykkelig for sin lille kernefamilie, men på spørgsmålet om, hvornår hun sidst har grædt, så var det i en situation, hvor hele familien var samlet. - Det var, da jeg åbnede en diskussion foran børnene, hvilket Klavs reagerede meget kraftigt på efterfølgende. Der satte jeg mit eget behov over hensynet til børnene, og det kunne jeg godt se var forkert. Derfor blev jeg rigtig ked af det, siger hun til ugebladet. ;Mandag, 3. februar 2014
BILLEDER: Så flot bor Thomas Rode; Hjemme hos Thomas er der tænkt over alle detaljer i indretning og funktionalitet. Det ser man med det samme, når blikket går på opdagelse i den 240 kvm. store lejlighed i København med udsigt over Kongens Have. Lejligheden deler Thomas med Thilde Maarbjerg. Det er ikke det eneste parret deler. Begge arbejder nemlig på Michelin-restauranten Kong Hans Kælder. Thomas som køkkenchef og Thilde som restaurantchef og sommelier. Sammen har Thomas og Thilde indrettet deres herskabslejlighed med en stilsikker blanding af nostalgisk Matador og futuristisk factory uden at skele til tiden midtimellem. Herover kan du klikke dig igennem vores galleri med parrets flotte hjem. ;Søndag, 2. februar 2014
VIDEO: Jesper Langberg - kronen på værket i min karriere; Jesper Langberg modtog Årets Æres-Bodil for sit lange virke i dansk film og teater, da der i går aftes var Bodil-uddeling på Bremen Teater i København. Man bliver lidt høj i hatten Det var en stolt, glad og meget munter skuespiller, der modtog prisen på scenen overrakt af hans gode veninde Marlene Schwartz. - Man bliver lidt høj i hatten af at få sådan en pris, og det er kronen på værket i min karriere. Jeg har ladet mig gå på pension nu, og det her er da den bedste afslutning, man kan få, sagde en glad Jesper Langberg, der mødte op til festen med sin stok i den ene hånd og sin datter i den anden. Se videoen her med kommentarer fra Jesper Langberg og stemningsbilleder fra en fornøjelig aften på Bremen.  ;Søndag, 2. februar 2014
Oscar-vinder Philip Seymour Hoffman er død; Ifølge flere amerikanske medier blev han søndag eftermiddag fundet liggende livløs i sin lejlighed på Manhattan i New York. De første rapporter lyder på, at Philip Seymour Hoffman skulle have taget en overdosis. Han har tidligere været i behandling efter et heroin-misbrug, og flere medier hælder da også til, at en overdosis er den mest sandsynlige dødsårsag. Philip Seymour Hoffman fik i 2005 en Oscar for hovedrollen i ”Capote”. Han var desuden nomineret til prisen for rollerne i Charlie Wilson's War of Doubt. Blandt andre fornemme filmpriser kan nævnes en Golden Globe, en Screen Actors Guild Award og en BAFTA Award. Philip Seymour Hoffman efterlader sig tre børn og sin kone. ;Søndag, 2. februar 2014
Svensk kongefamilie har fået ny kommunikationschef;" Margareta Thorgren hedder den tiltrædende kommunikationschef ved det svenske hof, og det er en erfaren kvinde der skal bestride posten fra den 12. marts. På kongehusets hjemmeside kan man læse et lille interview om den nye chef. Læs med her: Hvordan ser du din nye opgave? - Det bliver meget spændende og sjovt. Jeg er først og fremmest glad og stolt over at være blevet valgt af den kongelige familie. Jeg håber at bidrage til at øge synligheden og klarlægge det omfattende og vigtige arbejde, som den kongelige familie gør for Sverige. Jeg ser frem til at arbejde med mine nye kolleger i informationsafdelingen og udvikle informationsarbejdet i alle relevante kanaler. Jeg tror på tilgængelighed og gennemsigtighed. Det er grundlaget for både gode forbindelser til medierne og til at lykkes som en god rådgiver. Hvad er din baggrund? - Jeg har både lang og bred erfaring inden for kommunikationserhvervet. Jeg kommer fra Scandic Hotels, hvor jeg arbejdede som koncernens kommunikationschef. Før det var jeg kommunikationschef i seks år hos Scan AB. Jeg har også arbejdet som rådgiver med PR og som medierådgiver. I tre år drev jeg endda min egen PR-virksomhed. Jeg har uddannelse i kommunikation fra Lund og Stockholm Universitet og gået på Poppius journalistikskole.   Fortæl lidt om dig selv - Jeg er positiv, og ser muligheder frem for problemer. ""Sund fornuft "" er en af mine deviser. Jeg bor nord for Stockholm på landet. Jeg er gift og har fem børn. Et af børnene repræsenterer Sverige ved OL i snowboarding. Vi er en aktiv familie, der kan lide dyr og naturen, mine hobbyer er hovedsageligt islandske heste og skiløb. Jeg voksede op i Kalmar og somrene tilbringer vi på Öland ";Søndag, 2. februar 2014
Amalie Dollerup: kæresten og jeg har en indbyrdes forståelse; De er både venner, kærester, elskere, kolleger og coaches for hinanden. Den 27-årige skuespiller Amalie Dollerup forelskede sig for syv år siden i skuespilleren Andreas Jebro, og i dag bor de sammen i en lejlighed på tre etager. Årsagen til deres gode forhold er især, at de forstår hinandens fag, og giver hinanden plads til at dyrke det ifølge hende. - Det er utroligt rart, at vi har en indbyrdes forståelse for, at livet som skuespiller kan være lidt uden struktur, siger hun i et interview med Alt for damerne. Amalie Dollerup er blevet voksen At hun selv er flasket op med skuespillet lige siden hun fik sin debut i filmen Kun en pige fra 1995, er ingen hemmelighed. Det har da heller ikke altid været lige let at vokse op som barnestjerne, og det er et image, hun skulle kæmpe med. - Det er bare noget, som altid vil være der, men jeg har arbejdet meget på at få mig selv til at hvile i det og manifestere mig selv i denne her voksenbranche, for ja, jeg var en barnespiller, som blev brugt rigtigt meget, og som var dygtig, men hvad kan jeg tilføre som voksen i dag?, siger hun til Alt for damerne. Amalie Dollerup er lige nu aktuel i TV-serien Badehotellet i rollen som Amanda. LÆS OGSÅ:  Amalie Dollerup og Caroline Henderson deler samme stil. Døm selv, hvem der gør det bedst på ELLE.dk Se skuespiller Birgitte Hjort Sørensens stil i galleriet på ELLE.dk  ;Søndag, 2. februar 2014
Ny familie i Far til fire; - Det har været den dejligste film-sommer nogensinde, sagde den nye Far til fire-far, Jesper Asholt, da han her til morgen var til premiere på den nyeste Far til fire film, Onkel Sofus vender tilbage. Hele holdet plus en levende ko var samlet i Imperial Biografen i København, hvor der var linet op til den helt store fest i anledning af den ny Far til fire film. Far til fire og James Bond - Det har været fantastisk at lave filmen, og jeg har fået de fire dejligste børn, man kan tænke sig. Og så er det jo noget nær det nærmeste, man kommer noget agent 007 herhjemme. Far til fire er jo et univers alle kender, så jeg føler lidt, det er mig, der er Daniel Craig i en James Bond film, grinede Jesper Asholt, der ud over de fire børn i filmen spiller sammen med Bodil Jørgensen, som fru Sejersen og Kurt Ravn, der har rollerne som både onkel Anders og onkel Sofus. ;Søndag, 2. februar 2014
VIDEO: Remee ramt i hjertet til det store indsamlingsshow; Midt i det hårde slid ved telefonerne i call-centret på Flyvestation Værløse, hvor lørdagens direkte TV-indsamlingsshow blev optaget, var der også tid til at hygge lidt. De kendte ansigter, som var på plads i studiet for at tage imod danskernes opkald og økonomiske støtte havde det tydeligt sjovt indbyrdes. Især når de fik mulighed for at slå på studiets kæmpestore gong-gong. Den kunne de buldre løs på, hver gang de fik en donation på 15.000 kroner eller mere. Primært var det dog en seriøs aften, der satte fokus på indsamlingens alvorlige tema ”Når mor mangler”. Personligt tab For en af aftenens kendte indsamlere, ”X Factor”-dommer Remee, havde temaet en helt særlig betydning. Han har personligt oplevet at miste sin mor, men har haft det held at vokse op med en god og kærlig adoptivmor. Hans biologiske mor døde i 1986, mens hans adoptivmor døde af kræft i 2001, så derfor var indsamlingens tema noget, som ramte Remee lige i hjertet især lørdag aften, da indsamlingsshowet løb over skærmen. Se videoen med Remee, der fortæller BILLED-BLADETs udsendte om Danmarks Indsamlingen-aftenen og om, hvilke følelser, han selv havde lørdag aften, da han samlede ind til moderløse…  ;Søndag, 2. februar 2014
Lene Nystrøm: Jeg er små-klodset;" - LEGO er det mest fornuftige legetøj, man kan få i plastik i dag, sagde Lene Nystrøm Rasted, der, ud over at være glad for de små klodser, også erkendte, at hun er lidt klodset.  - Men det skal der ogå være plads til, smilede hun, da hun lørdag eftermiddag mødte op i Imperial Biografen i København i selskab med gemalen Søren Rasted og parrest to børn, sønnen Billy (t.h. på billedet) på syv år og datteren India på ni. Og det er ikke bare i Danmark, LEGO er en populær klods. Det er over hele kloden. Og det har gjort, at de små tingester i plastik nu er blevet til ""Et klodset eventyr"", som er titlen på den film, der lørdag eftermiddag havde verdenspremiere i København. Det er første gang, klodserne indtager det store lærred, og en lang række kendte danskere med børn ville naturligvis ikke gå glip af det spektakulære eventyr, så der var massivt fremmøde, da Imperial Biografen lod filmen køre over lærredet for allerførste gang. Se hvem der var med til premieren i næste uges nummer af BILLED-BLADET.   ";Lørdag, 1. februar 2014
Anne Louise Hassing klædt som Bodil;" - Jeg ligner en Bodil, ikke? Det er jo fint, hvis jeg nu ikke får en, sagde en smilende Anne Louise Hassing, der her til aften var til Bodilfest på Bremen Teater i København. Hun var nomineret i kategorien Bedste kvindelige birolle for sin præstation i Thomas Vinterbergs ""Jagten"", men forventede ikke en statuette. - Jeg har ikke forberedt en tale, jeg vil hellere lade mig overraske, men jeg tror altså ikke det bliver mig, der vinder, sagde skuespilleren, der var fantastisk klædt i lang, hvid Lasse Spangenberg-kjole. Flere priser til ""Jagten"" Og Anne Louise Hassing fik ret. Hun vandt ikke en Bodil. Hun var oppe mod navne som Sonja Richter, Susse Wold og de udenlandske skuespillere Uma Thurman og Kristin Scott Thomas, og statuetten gik til kollegaen Susse Wold, der lige som Anne Louise Hassing var nomineret for sin medvirken i ""Jagten"". En Bodil for Årets mandlige birolle gik til Roland Møller for ""Nordvest"", mens en Bodil for Årets bedste kvindelige hovedrolle gik til Charlotte Gainsbourg for ""Nymphomaniac"". Mads Mikkelsen løb med en Bodil for Bedste mandlige hovedrolle for ""Jagten"", og prisen for Årets bedste film tilfaldt også Thomas Vinterbergs ""Jagten"". Læs alt om Bodilfesten og se flere flotte kjoler i næste uges udgave af BILLED-BLADET. ";Lørdag, 1. februar 2014
Vild med dans-Mads i sumpen til Danmarks Indsamling ;" Vild med dans-vinderen Mads Vad var trukket i stramt, markant designet kamptøj ligesom DR-værten Thomas Skov Gaardsvig i anledning af Danmarks Indsamling 2014 på DR 1 lørdag aften. De to herrer mødtes i en helt særlig TV-duel, som blev udkæmpet i en sump i et rektangulært bassin i Danmarks Indsamlingen-studiet i Værløse og vist direkte på TV. I det kropsnære outfit gav de to gutter den gas i en hæsblæsende fight i sumpen, som sugede godt fat i begge fyre. Kampen var meget lige, og til slut skulle der et målfoto til for at afgøre, hvem der havde vundet. Målfotoet afslørede, at Mads Vad  efter sin sejr med Mie Skov  i den seneste omgang af ""Vild med dans"" denne gang måtte nøjes med en 2. plads. Thomas Skov Gaardsvig vandt det sjove sumpkapløb med en hårsbredde, og det var skøn underholdning på den store Danmarks Indsamlings-aften. ";Lørdag, 1. februar 2014
Ulla Essendrop og Eva Harlou lavede selfie ved TV-show;" Midt i travlheden med at samle penge ind ved Danmarks Indsamling 2014 i et direkte transmitteret TV-show udnyttede Ulla Essendrop og X Factor-vært Eva Harlou et minuts pause til at lave lidt ""selfie""-sjov. Efter at have talt i telefon og indkasseret støttekroner, så linjen var rødglødende i callcentret, benyttede de to profiler et hul i opkaldsrækken til at lave en ""selfie"" - et selvportræt, taget med mobiltelefonens kamera, som især statsminister Helle Thorning-Schmidt (S) på det seneste har været kendt for at lave. Ulla Essendrop og Eva Harlou satte lige hurtigt frisuren og smilede så ind i mobiltelefonens kamera. Efter den hyggelige og halvprivate fotosession gik de to modeller til telefonen igen og tog storsmilende og taknemmeligt imod masser af penge til Danmarks Indsamlingen, der i år har haft temaet ”Når mor mangler”. ";Lørdag, 1. februar 2014
Helle Fagralid til Bodilfest: Jeg har ingen forventninger;" Bodilfesten blev hertil aften skudt i gang, da dørene til Bremen Teatret i København blev slået op for et yderst velklædt publikum, klar til at overvære en af dansk films mest prestigefyldte prisuddelinger. Håbefulde nominerede skuespillere og instruktører gjorde deres entré som alle andre, men naturligvis med flere sommerfugle i maven, end hos de der blot skulle læne sig tilbage og nyde showet. Bodilprisen er nemlig forbeholdt dem, der har leveret de bedste skuespilpræstationer i løbet af 2013, og blandt dem var Helle Fagralid, der for nyligt modtog en Robertpris for sin hovedrolle som Marianne i Nils Malmros-filmen ”Sorg og Glæde”. - Jeg har ingen forventninger til i aften. Det er så svært at forudse, hvem der vinder. Jeg er bare glad for at være her, sagde Helle Fagralid, der i øjeblikket er aktuel i ”Woyzeck” på Det Kongelige Teater, inden hun forsvandt ind til Bodiluddelingen. Bodil-nomineringerne 2014:   Danske film: ""Jagten"" ""Nymphomaniac"" ""Sorg og glæde"" ""Nordvest"" ""Kvinden i buret""   Kvindelig birolle: Anne-Louise Hassing (""Jagten"") Susse Wold (""Jagten"") Kristin Scott Thomas (""Only God Forgives"") Uma Thurman (""Nymphomaniac"") Sonja Richter (""Kvinden i Buret"")   Mandlig birolle: Roland Møller (""Nordvest"") Lars Ranthe (""Jagten"") Thomas Bo Larsen (""Jagten"") Jaime Bell (""Nymphomaniac"") Fares Fares (""Kvinden i Buret"")   Kvindelig hovedrolle: Sofie Gråbøl (""Lossens time"") Charlotte Gainsbourg (""Nymphomaniac"") Stacy Martin (""Nymphomaniac"") Helle Fagralid (""Sorg og Glæde"")   Mandlig hovedrolle:  Jacob Cedergren (""Sorg og glæde"") Mads Mikkelsen (""Jagten"") Nicolas Bro (""Spies & Glistrup"") Gustav Dyekær Giese(""Nordvest"") Stellan Skarsgård (""Nymphomaniac"")   Dokumentar: ""Blodets Bånd"" ""Sepideh – Drømmen om Stjernerne"" ""Ai Weiwei: The Fake Case""   Ikke-amerikanske film:  ""Paradis-trilogien"" (Paradis: Kærlighed, Paradis:Tro, Paradis: Håb) ""Broken Circle Breakdown"" ""Den store skønhed"" ""Adeles liv kapitel 1 & 2"" ""Smagen af rust og ben""   Amerikanske film:  ""Before Midnight"" ""Django Unchained"" ""Frances Ha"" ""Gravity"" ""Hushpuppy""   ";Lørdag, 1. februar 2014
Sådan holder Vicki Berlin den slanke linje; Det var de fleste, der blev noget overraskede, da skuespilleren Vicki Berlin i 2011 pludselig trådte frem i en 12 kilo slankere udgave. Årsagen var, at hun havde set sig på fjernsyn, og hun var slet ikke tilfreds med synet. Det er nu snart to år siden, og den 36-årige skuespiller gør stadig, hvad hun kan for at holde den slanke linje ved lige. - Jeg tager to kilo på af at spise en småkage, og jeg har det bare bedre, når jeg har spist sundt.  Nogle gange er det svært at nå det, men jeg spiser faktisk aldrig junkfood, og det er en ren samvittigheds-ting, siger Vicki Berlin. Apps hjælper med sund livsstil Hun fortæller, at kiloene i sidste omgang var kommet snigende, og hun tabte sig ved at tælle kalorier ved hjælp af en app og ved at holde sig fra kulhydrater. - Det er den eneste måde, jeg kan tabe mig på.  Men det var et sejt træk, og jeg smed kun et kilo om ugen. I dag holder jeg mig helt fra kulhydrater, selv om jeg elsker pasta, og i stedet spiser jeg kød og grønt, siger Vicki Berlin. Skuespilleren har svært ved at få træning til at passe ind i sit travle skema, og derfor bruger hun en app med et syv minutters træningsprogram for lige at tage toppen af den dårlige samvittighed. Heldigvis er hun fysisk aktiv i sit job og sidder sjældent stille. Faktisk har hun ind imellem lidt for meget fart på. Manden får Vicki Berlin til at slappe af - Jeg er dårlig til at passe på mig selv, for jeg kører bare på til kroppen ikke kan mere. Så har jeg heldigvis en dejlig mand, der beder mig om at slappe af, siger Vicki Berlin. Rent mentalt har hun nemlig ikke fanget, at hun ikke længere er 17 år i den henseende, men for at prioritere de ting i livet som er også vigtigt, lægger hun det ind i kalenderen. Vicki Berlin er snart aktuel i rollen som Frenchy i Tivolis opsætning af Grease, der får premiere 12. februar. LÆS OGSÅ PÅ IN.DK: 20 måder at få 300 kalorier mindre på LÆS OGSÅ PÅ IN:DK: Otte lette tips til vægttab ;Lørdag, 1. februar 2014
